artist,artist_id,album_name,album_id,track_name,track_id,duration_ms,explicit
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Sacrifice - Live,7skxtd9x0d05fjz4D7w3t2,263240,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,How Do I Make You Love Me? - Live,72SxWvaYsDgix2N3sjCjT1,209040,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Can't Feel My Face - Live,47vfGRaXEGzcM2vI7JC2OO,183888,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Take My Breath - Live,02YlAvsmptN8LisZqrWBIb,235966,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Hurricane - Live,45ypYpAdgoneWcBT0Wba3p,127527,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,The Hills - Live,6N8W7Dbcsg9tRDxn0wjFkR,185361,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Often - Live,3kdEGx81MR9ftxRbF3Zf84,148878,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Crew Love - Live,03H6iCycyxfB2mZzIOEeKJ,113460,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Starboy - Live,4ZYGm4xWPhsZVijqtpWn4C,245818,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Heartless - Live,0WrIAsGJOei2FGeakvpTDU,124255,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Low Life - Live,431r2Qg4I2qFIKdSFCJN4s,107256,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Or Nah - Live,6tB01QHgH9YuVA8TomAzni,101450,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Kiss Land - Live,2YI8oiiImLkZvVgP33xrjD,110315,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Party Monster - Live,6knNhL3mIaackJvtjmUrfN,189883,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Faith - Live,5RlqhZfTao31aQUO2QjpkG,185016,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,After Hours - Live,7HK0ZDEsW0lGKKIVYvni2z,267912,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Out of Time - Live,6XZ8C5etRn0kiS1wwuW0SO,200934,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,I Feel It Coming - Live,3RSmW13mK3HbkeuHSA4o4E,234114,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Die For You - Live,4oGnKXq6cIXoE7gfEbh5Ax,193394,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Is There Someone Else? - Live,1um00PH48BzDbULgyQyRUA,237904,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,I Was Never There - Live,1occCbgg7oAWF7lMCEAk2T,137149,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Wicked Games - Live,0naqCl6Bckx9qO6gtyoXLm,143082,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Call Out My Name - Live,10OyIs6KCOmDO19J5wWFPx,242899,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,The Morning - Live,3Tz5B0wTyLdz4jE8LgYA3J,199802,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Save Your Tears - Live,52RgkUwQNKjh3iHhxV3rfZ,178187,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Less Than Zero - Live,0ijIG2j6oRSMDk5Zp91xXt,244479,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Blinding Lights - Live,5OGxg1400HmCYVRHuccZWw,253365,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Live At SoFi Stadium,1OARrXe5sB0gyy3MhQ8h92,Outro - Live,73H5bn2SKYkMHBPvWGZDcu,199781,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Dawn FM,3gj1hwjku4JaoamjJVqIIl,96240,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Gasoline,6Uj2XaahtYXK2WeD7GGwBY,212165,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,How Do I Make You Love Me?,3kOtREqmcGaEA2KhqffFnw,214214,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Take My Breath,3WXyY2PxX88kpBtB0GH61w,339023,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Sacrifice,0xa4hvXeYHRRNhA7wBfUar,188918,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,A Tale By Quincy,23iLEDPEJpcfYOw1tVhd2o,96214,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Out of Time,25C86uEjQ0fjj3bvsxIusO,214190,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,"Here We Go… Again (feat. Tyler, the Creator)",0khQeEwEv6GndVypzpGOG5,209777,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Best Friends,4cm7Ap6IWH6m8JyB9IXT3x,163504,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Is There Someone Else?,37zcCimcUGurQoLEAuN8nR,199111,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Starry Eyes,2022B8GxEstpvibwgbJ15s,148000,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Every Angel is Terrifying,7q9Sr5kCkha0L49GAQctHl,167255,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Don’t Break My Heart,3TVnaEVbUBFmWYk9IOIwRo,205469,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,I Heard You're Married (feat. Lil Wayne),7p2wRa4m9KVXEXUlkJLhUi,263641,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Less Than Zero,02w1rM6spvEcbFxd63xCl2,211814,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Phantom Regret by Jim,0DvtQkuaV0VrSHgb5pwRke,179580,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Moth To A Flame (with The Weeknd),1S9DHKpS73KFVN7nnIql3f,234000,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Dawn FM - OPN Remix,1Jz0fAhw41suiAVekjAoLi,183827,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,How Do I Make You Love Me? - Sebastian Ingrosso & Salvatore Ganacci Remix,2urqWNGpjl07PLAafoa5nT,217766,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Sacrifice (Remix) (feat. Swedish House Mafia),0QE33jkiMTzCI8momkDmQY,238032,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Out of Time - KAYTRANADA Remix,6yuRNAxPh712eIib8UPI6U,275555,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Best Friends - Remix,6I5gj0D4OEScl48BPFR0J1,175071,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Starry Eyes - MIKE DEAN Remix,5T0ZsRG7hVgXeffepN8Kmk,198222,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM (Alternate World),12INlMsFtBjyehNnawBv36,Take My Breath - Single Version,3nUHfbfj1cpnn8ZjS4tNDW,220196,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Dawn FM,6krYS8KtmNAYyb5uTZiYW4,96240,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Gasoline,3KyKxJ4P3pVCgaZwaq2rUC,212165,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,How Do I Make You Love Me?,2Ghp894n1laIf2w98VeAOJ,214214,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Take My Breath,2vgUijXOTRMnWXDtvgMp2b,339023,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Sacrifice,1nH2PkJL1XoUq8oE6tBZoU,188918,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,A Tale By Quincy,759ndr57jb0URg4j9YSWml,96232,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Out of Time,2SLwbpExuoBDZBpjfefCtV,214193,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,"Here We Go… Again (feat. Tyler, the Creator)",1NhjYYcYTRywc0di98xHxf,209777,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Best Friends,1E5Xu8dur0fAjSP1VpVhAZ,163504,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Is There Someone Else?,0mL82sxCRjrs3br407IdJh,199111,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Starry Eyes,6zzdyvVWjGrQBraSvuqJPY,148000,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Every Angel is Terrifying,3vJcz8exedHCjQ9ed95NqU,167255,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Don’t Break My Heart,6a4GH1gljLL7VvmO9u5O92,205469,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,I Heard You’re Married (feat. Lil Wayne),5XbA7TAqsD0fj0dGBrbb0D,263641,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Less Than Zero,2D4dV2KXDTszzJ3p3cFqhA,211814,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,Dawn FM,2nLOHgzXzwFEpl62zAgCEC,Phantom Regret by Jim,1NlK2NtpuUazpziLhnJwEV,179580,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Alone Again,1oCyEPXnvytOWS5S9mBE8N,250057,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Too Late,4LKx0dlvzsmntdhMCTtV97,239980,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Hardest To Love,5GM4EsVHaxGjzgQ81S2J61,211402,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Scared To Live,6hU8kY1Pot3gvEHb9CVj3F,191298,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Snowchild,1Hp7vdJwQ4ozmAJzPAJpfX,247192,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Escape From LA,51a6oFNsFpB2zew1tdzT6I,355960,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Heartless,0HhSydjvwLiBjnVQCG5SjK,198267,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Faith,3V937b8IsyJ0ZvVHxreiMs,283216,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Blinding Lights,4eQO9RHTjYT1O9DTuZLj9v,200045,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,In Your Eyes,7gCFW1KSX4gDgAhro23URU,237522,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Save Your Tears,2pGp7wk76ZfbxYG5MRwfcs,215627,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Repeat After Me (Interlude),5dMVtDN1RDNTOL92oDncwd,195815,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,After Hours,32HKm4gUeUqQ8SQ28uGYUo,361024,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Until I Bleed Out,2BTkcHMf8j5pqa5UIMFGcy,192363,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Nothing Compares - Bonus Track,6utQlfLooYsUkq5xUg3vxt,222306,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Missed You - Bonus Track,5SGEPm9ge10bD4j3ec9UHV,144539,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Final Lullaby - Bonus Track,4TA5KWeqdDmgdVPHE7Yj3B,185688,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours (Deluxe),742eAldb4AJKLoPgJhGRE7,Save Your Tears (Remix) (with Ariana Grande) - Bonus Track,2PipF4mcI9d6cqq5AAp7GU,191013,False
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,Alone Again,6b5P51m8xx2XA6U7sdNZ5E,250053,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,Too Late,2K9Ovn1o2bTGqbsABGC6m3,239973,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,Hardest To Love,6kWxIqQDsKFYCJGbU4AjCX,211400,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,Scared To Live,4BGZF4oLbTL0pWm7C18pbv,191306,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,Snowchild,3WlbeuhfRSqU7ylK2Ui5U7,247186,True
The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,After Hours,4yP0hdKOZPNshxUOjY0cZj,Escape From LA,1sOW4PuG5X3Ie3EXUhAopJ,355960,True
